rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,portfolio_selection_path,market_circuit_state,market_circuit_multiplier,market_circuit_source_rebalance_date,market_circuit_target_book
2025-03-25,ORLY,0.0504,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,ISRG,0.0475157436799872,INTUITIVE SURGICAL INC,Health Care,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,TPR,0.0446760678489595,TAPESTRY INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,EXPE,0.0430140378763522,EXPEDIA GROUP INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,C,0.0409296773891836,CITIGROUP INC,Financials,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,GILD,0.0394279560602855,GILEAD SCIENCES INC,Health Care,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,PANW,0.0352127238386853,PALO ALTO NETWORKS INC,Information Technology,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,LYV,0.0327923718097463,LIVE NATION ENTERTAINMENT INC,Communication,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,BKNG,0.0314594458361647,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,KO,0.0314335524696275,COCA-COLA,Consumer Staples,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,ETR,0.0288,ENTERGY CORP,Utilities,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,SEIC,0.0288,SEI INVESTMENTS,Financials,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,VRSN,0.02246475845279,VERISIGN INC,Information Technology,core_compounder,,normal,1.0,2025-02-28,True
2025-03-25,HWM,0.0218731723828466,HOWMET AEROSPACE INC,Industrials,core_compounder,,normal,1.0,2025-02-28,True
2025-03-28,CASH,0.168,Cash,Cash,cash,,caution,0.6,2025-02-28,True
2025-03-28,TMUS,0.03683670965026524,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,COST,0.0342684652757379,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,APP,0.0313751204872194,APPLOVIN CORP CLASS A,Information Technology,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,MELI,0.03024,MercadoLibre,Internet,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,ORLY,0.03024,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,ISRG,0.02850944620799232,INTUITIVE SURGICAL INC,Health Care,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,TPR,0.0268056407093757,TAPESTRY INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,EXPE,0.02580842272581132,EXPEDIA GROUP INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,C,0.02455780643351016,CITIGROUP INC,Financials,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,GILD,0.0236567736361713,GILEAD SCIENCES INC,Health Care,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,PANW,0.02112763430321118,PALO ALTO NETWORKS INC,Information Technology,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,LYV,0.019675423085847778,LIVE NATION ENTERTAINMENT INC,Communication,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,BKNG,0.01887566750169882,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,KO,0.0188601314817765,COCA-COLA,Consumer Staples,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,ETR,0.01728,ENTERGY CORP,Utilities,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,SEIC,0.01728,SEI INVESTMENTS,Financials,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,VRSN,0.013478855071674,VERISIGN INC,Information Technology,core_compounder,,caution,0.6,2025-02-28,True
2025-03-28,HWM,0.013123903429707961,HOWMET AEROSPACE INC,Industrials,core_compounder,,caution,0.6,2025-02-28,True
2025-03-31,CASH,0.16926925381546823,Cash,Cash,cash,,caution,0.6,2025-03-31,True
2025-03-31,ORLY,0.05046739261492626,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,TMUS,0.04716583793995812,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,PG,0.0367722109616697,PROCTER & GAMBLE,Consumer Staples,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,ETR,0.03129891169114788,ENTERGY CORP,Utilities,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,BKNG,0.028148334592273738,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,ABT,0.027627132916920778,ABBOTT LABORATORIES,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,MELI,0.02559846253183734,MercadoLibre,Internet,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,HWM,0.021820023084880496,HOWMET AEROSPACE INC,Industrials,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,BJ,0.01729363865397852,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,AZO,0.017279784871481338,AUTOZONE INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,AM,0.01719407256322728,ANTERO MIDSTREAM CORP,Energy,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,CBOE,0.01719407256322728,CBOE GLOBAL MARKETS INC,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,HALO,0.01719407256322728,HALOZYME THERAPEUTICS INC,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,EBAY,0.015909655630146898,EBAY INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,COR,0.01540384491788196,CENCORA INC,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,APP,0.014701064232243478,APPLOVIN CORP CLASS A,Information Technology,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,BRO,0.01468211986827852,BROWN & BROWN INC,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,THG,0.01460019166767732,HANOVER INSURANCE GROUP INC,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,GILD,0.00011969726689506,GILEAD SCIENCES INC,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,KO,9.993252969468001e-05,COCA-COLA,Consumer Staples,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,SEIC,8.579754730146e-05,SEI INVESTMENTS,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-03-31,VRSN,7.449497565576001e-05,VERISIGN INC,Information Technology,core_compounder,,caution,0.6,2025-03-31,True
2025-04-04,CASH,0.0705288557564451,Cash,Cash,cash,,crisis,0.25,2025-03-31,True
2025-04-04,ORLY,0.021028080256219276,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,TMUS,0.01965243247498255,T MOBILE US INC,Communication,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,PG,0.015321754567362376,PROCTER & GAMBLE,Consumer Staples,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,ETR,0.01304121320464495,ENTERGY CORP,Utilities,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,BKNG,0.011728472746780724,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,ABT,0.011511305382050325,ABBOTT LABORATORIES,Health Care,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,MELI,0.010666026054932226,MercadoLibre,Internet,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,HWM,0.009091676285366874,HOWMET AEROSPACE INC,Industrials,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,BJ,0.00720568277249105,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,AZO,0.007199910363117225,AUTOZONE INC,Consumer Discretionary,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,AM,0.0071641969013447,ANTERO MIDSTREAM CORP,Energy,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,CBOE,0.0071641969013447,CBOE GLOBAL MARKETS INC,Financials,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,HALO,0.0071641969013447,HALOZYME THERAPEUTICS INC,Health Care,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,EBAY,0.006629023179227875,EBAY INC,Consumer Discretionary,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,COR,0.00641826871578415,CENCORA INC,Health Care,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,APP,0.00612544343010145,APPLOVIN CORP CLASS A,Information Technology,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,BRO,0.00611754994511605,BROWN & BROWN INC,Financials,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,THG,0.00608341319486555,HANOVER INSURANCE GROUP INC,Financials,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,GILD,4.9873861206275e-05,GILEAD SCIENCES INC,Health Care,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,KO,4.163855403945e-05,COCA-COLA,Consumer Staples,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,SEIC,3.5748978042275e-05,SEI INVESTMENTS,Financials,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-04,VRSN,3.10395731899e-05,VERISIGN INC,Information Technology,core_compounder,,crisis,0.25,2025-03-31,True
2025-04-23,CASH,0.16926925381546823,Cash,Cash,cash,,caution,0.6,2025-03-31,True
2025-04-23,ORLY,0.05046739261492626,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,TMUS,0.04716583793995812,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,PG,0.0367722109616697,PROCTER & GAMBLE,Consumer Staples,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,ETR,0.03129891169114788,ENTERGY CORP,Utilities,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,BKNG,0.028148334592273738,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,ABT,0.027627132916920778,ABBOTT LABORATORIES,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,MELI,0.02559846253183734,MercadoLibre,Internet,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,HWM,0.021820023084880496,HOWMET AEROSPACE INC,Industrials,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,BJ,0.01729363865397852,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,AZO,0.017279784871481338,AUTOZONE INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,AM,0.01719407256322728,ANTERO MIDSTREAM CORP,Energy,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,CBOE,0.01719407256322728,CBOE GLOBAL MARKETS INC,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,HALO,0.01719407256322728,HALOZYME THERAPEUTICS INC,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,EBAY,0.015909655630146898,EBAY INC,Consumer Discretionary,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,COR,0.01540384491788196,CENCORA INC,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,APP,0.014701064232243478,APPLOVIN CORP CLASS A,Information Technology,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,BRO,0.01468211986827852,BROWN & BROWN INC,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,THG,0.01460019166767732,HANOVER INSURANCE GROUP INC,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,GILD,0.00011969726689506,GILEAD SCIENCES INC,Health Care,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,KO,9.993252969468001e-05,COCA-COLA,Consumer Staples,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,SEIC,8.579754730146e-05,SEI INVESTMENTS,Financials,core_compounder,,caution,0.6,2025-03-31,True
2025-04-23,VRSN,7.449497565576001e-05,VERISIGN INC,Information Technology,core_compounder,,caution,0.6,2025-03-31,True
2025-04-25,CASH,0.2821154230257804,Cash,Cash,cash,,normal,1.0,2025-03-31,True
2025-04-25,ORLY,0.0841123210248771,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,TMUS,0.0786097298999302,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,PG,0.0612870182694495,PROCTER & GAMBLE,Consumer Staples,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,ETR,0.0521648528185798,ENTERGY CORP,Utilities,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,BKNG,0.0469138909871229,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,ABT,0.0460452215282013,ABBOTT LABORATORIES,Health Care,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,MELI,0.0426641042197289,MercadoLibre,Internet,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,HWM,0.0363667051414675,HOWMET AEROSPACE INC,Industrials,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,BJ,0.0288227310899642,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,AZO,0.0287996414524689,AUTOZONE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,AM,0.0286567876053788,ANTERO MIDSTREAM CORP,Energy,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,CBOE,0.0286567876053788,CBOE GLOBAL MARKETS INC,Financials,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,HALO,0.0286567876053788,HALOZYME THERAPEUTICS INC,Health Care,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,EBAY,0.0265160927169115,EBAY INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,COR,0.0256730748631366,CENCORA INC,Health Care,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,APP,0.0245017737204058,APPLOVIN CORP CLASS A,Information Technology,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,BRO,0.0244701997804642,BROWN & BROWN INC,Financials,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,THG,0.0243336527794622,HANOVER INSURANCE GROUP INC,Financials,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,GILD,0.0001994954448251,GILEAD SCIENCES INC,Health Care,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,KO,0.0001665542161578,COCA-COLA,Consumer Staples,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,SEIC,0.0001429959121691,SEI INVESTMENTS,Financials,core_compounder,,normal,1.0,2025-03-31,True
2025-04-25,VRSN,0.0001241582927596,VERISIGN INC,Information Technology,core_compounder,,normal,1.0,2025-03-31,True
2025-04-30,TMUS,0.1157603719274929,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,PLTR,0.0994774852312522,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,ABT,0.0829451717609193,ABBOTT LABORATORIES,Health Care,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,WMT,0.0828220752705379,WALMART INC,Consumer Staples,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,COST,0.0810918353830457,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,MELI,0.0699193793686332,MercadoLibre,Internet,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,BJ,0.0408427475855999,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,BKNG,0.0381356932974976,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,UBER,0.0381356932974976,UBER TECHNOLOGIES INC,Industrials,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,NRG,0.0364337180425134,NRG ENERGY INC,Utilities,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,ORLY,0.0364337180425134,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,PPC,0.0364337180425134,PILGRIMS PRIDE CORP,Consumer Staples,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,PPL,0.032607556539204,PPL CORP,Utilities,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,PANW,0.0309873484146995,PALO ALTO NETWORKS INC,Information Technology,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,SFM,0.0294587170856857,SPROUTS FARMERS MARKET INC,Consumer Staples,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,ISRG,0.0277864554235222,INTUITIVE SURGICAL INC,Health Care,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,RSG,0.0254291903160132,REPUBLIC SERVICES INC,Industrials,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,FTNT,0.0237720010790709,FORTINET INC,Information Technology,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,HWM,0.012980928298283,HOWMET AEROSPACE INC,Industrials,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,AZO,0.0088596836884721,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,CBOE,0.0087841906865111,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,EBAY,0.0086339121113645,EBAY INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,AM,0.0084197613675206,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,COR,0.0083764049268431,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,APP,0.0082170815296344,APPLOVIN CORP CLASS A,Information Technology,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,THG,0.0070548094699722,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,GILD,5.905344797978409e-05,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,KO,5.25686409134859e-05,COCA-COLA,Consumer Staples,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,SEIC,4.54890490786137e-05,,Unknown,core_compounder,,normal,1.0,2025-04-30,True
2025-04-30,VRSN,4.324067521405166e-05,VERISIGN INC,Information Technology,core_compounder,,normal,1.0,2025-04-30,True
2025-05-30,GOOGL,0.1194557986489324,ALPHABET INC CLASS A,Communication,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,WMT,0.1005186503150094,WALMART INC,Consumer Staples,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,COST,0.100137072215817,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,TMUS,0.0993963700890726,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,BAC,0.08,BANK OF AMERICA CORP,Financials,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,PLTR,0.0672030018878088,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,BKNG,0.0576025730466932,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,MELI,0.04428372419187,MercadoLibre,Internet,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,LI,0.04,Li Auto,Auto,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,NRG,0.04,NRG ENERGY INC,Utilities,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,UBER,0.039773476943711,UBER TECHNOLOGIES INC,Industrials,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,ORLY,0.0379997665958011,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,RBRK,0.0359256427931672,RUBRIK INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,RSG,0.0335742992021102,REPUBLIC SERVICES INC,Industrials,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,EBAY,0.0294628726564601,EBAY INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,STE,0.0293828864743713,STERIS,Health Care,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,TXRH,0.0250976092486816,TEXAS ROADHOUSE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-05-30,True
2025-05-30,AXON,0.0201862556904938,AXON ENTERPRISE INC,Industrials,core_compounder,,normal,1.0,2025-05-30,True
2025-06-30,PLTR,0.1783853557165064,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,BKNG,0.0773731650486374,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,MELI,0.0605879573754798,MercadoLibre,Internet,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,ORCL,0.0593431087500016,ORACLE CORP,Information Technology,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,BAC,0.0584464654789626,BANK OF AMERICA CORP,Financials,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,WMT,0.0575468602294248,WALMART INC,Consumer Staples,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,DIS,0.0556460244804111,WALT DISNEY,Communication,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,UBER,0.048135914648086,UBER TECHNOLOGIES INC,Industrials,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,ORLY,0.0398943701082875,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,GOOGL,0.0378913568836965,ALPHABET INC CLASS A,Communication,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,CRS,0.0333508859858655,CARPENTER TECHNOLOGY CORP,Industrials,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,EQT,0.0333508859858655,EQT CORP,Energy,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,NRG,0.0333508859858655,NRG ENERGY INC,Utilities,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,AXON,0.0327065516064577,AXON ENTERPRISE INC,Industrials,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,TMUS,0.0299291870651242,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,COST,0.0290020348989165,,Unknown,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,ATI,0.025975766211777,ATI INC,Industrials,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,LYV,0.0211806045823537,LIVE NATION ENTERTAINMENT INC,Communication,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,CRWD,0.0200782880411215,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,TLN,0.0167265341847437,TALEN ENERGY CORP,Utilities,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,CEG,0.0161011383731437,CONSTELLATION ENERGY CORP,Utilities,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,RSG,0.0097680535693982,REPUBLIC SERVICES INC,Industrials,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,EBAY,0.0091533705979967,EBAY INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,STE,0.0087400254503513,STERIS,Health Care,core_compounder,,normal,1.0,2025-06-30,True
2025-06-30,TXRH,0.0073352087415243,TEXAS ROADHOUSE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-06-30,True
2025-07-31,PLTR,0.18,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,BKNG,0.1031559808263296,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,GOOG,0.0865891819004282,ALPHABET INC CLASS C,Communication,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,MSFT,0.082496300585622,MICROSOFT CORP,Information Technology,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,ORLY,0.08,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,ORCL,0.0694331079050279,ORACLE CORP,Information Technology,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,GEV,0.0601743221486923,GE VERNOVA INC,Industrials,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,WMT,0.0514816303057053,WALMART INC,Consumer Staples,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,EBAY,0.0490279839367643,EBAY INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,UBER,0.0386022127108769,UBER TECHNOLOGIES INC,Industrials,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,ALNY,0.0364680768631735,ALNYLAM PHARMACEUTICALS INC,Health Care,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,NRG,0.0331713864869675,NRG ENERGY INC,Utilities,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,PR,0.0322865624942436,PERMIAN RESOURCES CORP CLASS A,Energy,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,GTLS,0.0293673925297294,Chart Industries,Industrials,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,C,0.0267051671356738,CITIGROUP INC,Financials,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,APH,0.021917884788746,AMPHENOL CORP CLASS A,Information Technology,core_compounder,,normal,1.0,2025-07-31,True
2025-07-31,SCHW,0.019122809382019,CHARLES SCHWAB CORP,Financials,core_compounder,,normal,1.0,2025-07-31,True
2025-08-29,PLTR,0.1795665940394409,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,GOOGL,0.1059669754353373,ALPHABET INC CLASS A,Communication,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,HD,0.0808738118756851,HOME DEPOT INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,GTLS,0.0753885576583067,Chart Industries,Industrials,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,BKNG,0.0684006881774466,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,MSFT,0.0641008668223281,MICROSOFT CORP,Information Technology,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,ALNY,0.0639456221036133,ALNYLAM PHARMACEUTICALS INC,Health Care,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,BLD,0.0420103875770945,TOPBUILD CORP,Consumer Discretionary,core_compounder,,normal,1.0,2025-08-29,True
2025-08-29,PDD,0.038026733902161,PDD Holdings (Pinduoduo / Temu),Internet,core_compounder,,normal,1.0,2025-08-29,True
